input1,input2,target
9.50358,88.7556,843.496
-49.8219,-79.8875,3980.15
-21.3477,23.3425,-498.31
72.1598,-30.7606,-2219.68
30.7574,-29.9603,-921.498
23.4439,76.9616,1804.28
-53.7285,-19.1517,1028.99
98.653,73.7114,7271.85
12.928,3.32552,42.9922
-43.0799,3.44189,-148.276
69.6363,37.0349,2578.97
-41.9912,-59.7072,2507.18
-46.9583,-66.0482,3101.51
-80.8719,-16.1728,1307.92
-77.3401,-65.6175,5074.86
9.46494,-67.0801,-634.909
-87.224,-36.5222,3185.62
-55.9362,3.06104,-171.223
-79.5266,50.3542,-4004.49
81.2467,48.687,3955.66
6.56541,72.1336,473.586
38.9837,-97.8898,-3816.1
-21.182,70.1904,-1486.77
-30.8282,-92.957,2865.7
49.2359,60.4077,2974.23
-67.8813,7.4681,-506.944
-61.6089,43.8469,-2701.36
-45.6899,-36.757,1679.42
68.9942,-4.73553,-326.724
33.9509,-19.5254,-662.904
-40.3986,25.0956,-1013.83
-69.0285,-25.4,1753.33
-58.1926,39.159,-2278.76
88.8418,99.1022,8804.41
-9.94464,-49.4939,492.199
-11.4341,69.4539,-794.144
-58.7989,90.4191,-5316.54
-31.6268,97.1607,-3072.89
67.7218,61.7141,4179.39
-36.4191,-98.2446,3577.97
-23.5734,-39.6381,934.406
-92.5206,1.07305,-99.2793
-19.3937,26.9113,-521.911
24.2373,-75.8507,-1838.41
95.3931,-62.6137,-5972.92
-10.9452,-2.37649,26.0112
62.6126,-80.1541,-5018.65
-14.2711,25.7004,-366.775
-56.9689,25.4936,-1452.34
84.733,99.5036,8431.24
-93.5098,-52.8824,4945.02
-37.9386,-20.1748,765.402
-51.5486,-59.3024,3056.95
90.9108,83.7043,7609.62
-90.6015,-32.2374,2920.76
-18.9703,-52.1971,990.194
25.7746,28.0761,723.651
70.1008,48.1739,3377.03
8.51467,30.7174,261.548
-45.2022,18.6112,-841.27
-2.15455,-73.3311,157.995
-51.4911,-41.6613,2145.19
84.8619,-53.9227,-4575.98
-42.1512,-26.1292,1101.38
32.7485,-76.3523,-2500.43
90.789,73.1142,6637.97
15.4432,34.8076,537.541
-96.6679,-32.211,3113.77
59.132,-84.5034,-4996.86
-43.5372,17.0594,-742.718
-48.7174,86.7956,-4228.46
-73.7883,59.4789,-4388.84
1.58974,50.0662,79.5921
-37.8569,2.89792,-109.706
71.3671,-6.62438,-472.763
-28.056,7.23108,-202.875
43.4725,-11.2873,-490.689
87.7754,-41.0108,-3599.74
-4.90728,51.3855,-252.163
37.8242,72.7282,2750.89
99.3618,-14.6283,-1453.5
-77.7698,-93.9168,7303.89
45.3754,74.8027,3394.2
-55.8575,-68.3104,3815.65
-87.559,64.5406,-5651.11
-37.7236,-19.6606,741.67
0.550038,67.8906,37.3425
30.1666,23.0129,694.223
-64.8656,2.63798,-171.114
43.0762,94.6522,4077.26
-59.7187,-98.0913,5857.89
-84.9397,-24.8295,2109.01
64.1089,-98.5716,-6319.32
-8.65388,-34.1539,295.564
-89.5037,-9.95274,890.807
-49.0503,-29.623,1453.02
41.1231,4.3102,177.249
-75.0705,92.2829,-6927.73
27.1822,53.1737,1445.38
-84.1574,-90.5883,7623.68
-96.1104,-62.2412,5982.03
-17.1183,87.1652,-1492.12
-8.58807,-41.949,360.261
12.3871,-77.6131,-961.397
21.9012,13.6864,299.748
58.3986,97.3375,5684.38
-49.8253,1.93129,-96.2271
81.7731,57.038,4664.17
-2.51874,89.0743,-224.355
-88.5527,86.1997,-7633.22
-89.8985,9.46095,-850.525
78.0882,-47.4558,-3705.74
-5.5503,-35.1342,195.005
90.4288,64.7291,5853.38
41.8003,17.5254,732.567
64.1184,-21.5466,-1381.53
-10.4896,46.0003,-482.527
-28.449,-87.2198,2481.32
-85.1331,-76.9274,6549.07
73.9363,-5.55472,-410.695
42.5765,-21.4181,-911.909
-48.2578,-30.5616,1474.83
58.8365,25.0432,1473.45
87.528,35.941,3145.84
14.0363,22.0392,309.349
88.4743,57.6402,5099.67
-95.1918,6.82794,-649.963
37.6677,49.7397,1873.58
-57.3716,73.4355,-4213.11
91.1686,-52.6569,-4800.66
76.5231,-80.6042,-6168.09
-88.8586,-74.1552,6589.33
-88.4518,69.0024,-6103.39
-88.19,-45.6672,4027.39
-79.2487,-40.9156,3242.51
-81.8881,33.6007,-2751.49
-73.3346,70.3692,-5160.5
63.4382,-97.2677,-6170.49
79.1453,-94.2111,-7456.37
-52.0708,-93.5222,4869.78
-32.8313,2.7733,-91.0512
59.329,-32.4037,-1922.48
41.098,-62.4991,-2568.59
50.1197,-52.8007,-2646.35
-71.291,-62.9182,4485.51
-63.5874,2.57258,-163.583
68.9595,-84.079,-5798.05
41.3913,30.8693,1277.72
74.504,-51.1705,-3812.41
-9.97803,85.1655,-849.784
31.9987,-22.2463,-711.853
-73.7175,-47.503,3501.8
16.2431,43.6336,708.745
-75.1156,19.9195,-1496.26
10.0703,2.79109,28.107
38.0246,67.4899,2566.28
-35.4021,77.8024,-2754.37
-67.8733,-65.3952,4438.59
-46.6456,-76.0938,3549.44
-53.9362,-78.7176,4245.73
64.3505,-72.2062,-4646.5
49.4595,-90.4172,-4471.99
89.7041,42.232,3788.38
-98.6407,52.7713,-5205.4
2.81638,55.873,157.36
4.49936,28.205,126.904
57.2663,-18.9784,-1086.82
-99.4584,69.9893,-6961.02
-23.8219,-0.791456,18.854
-98.4467,-1.5816,155.703
97.2975,-44.3465,-4314.8
-20.9163,37.438,-783.066
62.9587,-16.5217,-1040.18
-38.0662,87.5652,-3333.28
35.429,-76.1957,-2699.54
-86.2144,-3.29003,283.648
-55.982,-49.203,2754.48
75.5384,-82.0868,-6200.71
43.0728,-45.7715,-1971.51
52.0656,44.4823,2316
-98.5216,1.82708,-180.007
-72.1361,73.2454,-5283.64
74.3172,-16.3308,-1213.66
-11.1209,-39.3434,437.533
43.3213,-28.2677,-1224.59
-46.4415,-13.5538,629.458
-81.7025,49.3206,-4029.62
-97.4807,28.897,-2816.9
-63.4271,-53.5192,3394.57
27.1264,98.5887,2674.36
55.5435,-54.8321,-3045.57
-64.795,73.2466,-4746.02
-11.1632,-72.5894,810.331
72.4423,63.2185,4579.69
96.7813,81.9487,7931.1
70.3581,-89.4851,-6296
-79.1169,13.7966,-1091.55
6.29585,-8.40736,-52.9314
-20.6421,-13.7579,283.992
13.8596,-99.5847,-1380.2
-47.8582,3.65594,-174.967
44.4432,-65.1687,-2896.31
9.37623,42.8919,402.165
-11.0745,-94.5838,1047.46
-10.1464,-40.711,413.069
85.9299,-75.0773,-6451.39
30.4952,-89.456,-2727.98
-10.7659,10.7959,-116.228
-40.409,-8.98487,363.07
-67.2892,-39.1752,2636.07
24.2213,-39.64,-960.131
79.9486,25.6814,2053.19
-12.2702,-92.2486,1131.91
-0.0903335,52.9552,-4.78363
-46.8885,61.3547,-2876.83
-49.6386,64.7493,-3214.07
-82.9463,73.2367,-6074.72
-0.162709,-40.6925,6.62105
-46.9773,-13.5979,638.793
99.8099,-55.9345,-5582.82
-79.3567,17.007,-1349.62
-2.29151,4.83925,-11.0892
33.3871,-46.5712,-1554.88
82.133,-12.8656,-1056.69
-74.1828,48.4598,-3594.88
28.6209,-36.8513,-1054.72
24.3037,-56.0276,-1361.68
-11.0321,79.8825,-881.274
-73.2932,-22.6607,1660.87
64.2285,93.8982,6030.94
-9.21477,1.39992,-12.9
14.4344,86.4696,1248.14
71.6414,-65.8798,-4719.72
-12.6484,-7.19991,91.0677
57.8192,20.5786,1189.84
30.8441,99.64,3073.3
-85.008,-55.398,4709.28
-18.4208,-30.4435,560.794
-95.6709,-81.6445,7811
36.1907,75.8649,2745.6
2.8454,7.83822,22.3029
-48.9813,53.5753,-2624.19
50.3589,17.6731,890
-57.4671,-80.5964,4631.64
-87.1523,18.5392,-1615.73
65.0071,71.6661,4658.8
-7.27559,56.8543,-413.648
89.376,-44.966,-4018.88
-20.4079,86.2958,-1761.12
-32.3538,82.7753,-2678.09
96.209,32.3621,3113.53
63.3781,49.9091,3163.14
39.9069,-38.6138,-1540.95
-88.5811,-31.3897,2780.53
33.3872,-79.4942,-2654.09
-97.6164,-72.0615,7034.39
43.1472,94.5587,4079.94
96.6129,-1.20417,-116.338
73.8705,47.3653,3498.9
0.208048,14.5521,3.02754
-72.5546,87.5323,-6350.87
-29.614,-10.7701,318.948
34.332,-33.2195,-1140.49
-49.1482,26.2099,-1288.17
-95.0032,44.145,-4193.92
2.80467,21.1507,59.3209
26.376,5.41003,142.695
16.5068,36.7576,606.749
50.6238,45.4905,2302.9
73.9233,-62.1113,-4591.47
-19.7704,89.5592,-1770.62
-20.6819,-75.026,1551.68
5.08903,-78.1018,-397.462
-59.4294,99.6638,-5922.95
8.27253,-43.1883,-357.277
98.955,93.3118,9233.67
-11.8522,-47.9194,567.95
67.6799,43.1241,2918.64
37.3883,78.6227,2939.57
37.8834,-43.2404,-1638.09
38.7726,-38.8373,-1505.82
51.8478,23.9496,1241.73
-84.5177,2.56707,-216.963
-31.3398,-34.2859,1074.51
20.4513,-35.535,-726.736
55.3787,-85.8417,-4753.81
32.0777,61.839,1983.65
34.5663,-0.554161,-19.1553
90.0614,-40.0123,-3603.56
-96.1664,-13.6021,1308.07
-93.3976,90.7874,-8479.32
-58.0164,57.7854,-3352.5
54.9144,-56.4542,-3100.15
24.2453,-90.3842,-2191.39
-3.28508,-97.0706,318.885
84.2288,95.2172,8020.03
-55.5434,-58.3788,3242.56
50.744,-49.3241,-2502.9
79.0153,14.7858,1168.31
-29.8445,66.5387,-1985.81
-1.31866,82.3266,-108.561
85.6028,-66.916,-5728.2
-99.5353,96.7862,-9633.64
81.2275,-88.911,-7222.02
66.6069,-8.43901,-562.096
-48.2077,75.7493,-3651.7
-60.6666,89.46,-5427.23
-58.8757,22.7366,-1338.64
-55.3827,9.13373,-505.851
36.795,-61.9544,-2279.61
4.17716,-6.18805,-25.8485
-85.7925,63.6616,-5461.69
-32.8635,14.9164,-490.207
2.95685,2.6521,7.84186
-78.5555,-15.3036,1202.18
-9.52665,46.7286,-445.167
68.0038,8.99646,611.793
-82.6434,-52.6301,4349.53
-67.0132,-75.077,5031.15
-26.8201,-54.1213,1451.54
-56.3394,-89.0614,5017.66
-96.466,-79.4464,7663.87
-65.5605,-13.8033,904.948
2.10405,-71.8816,-151.243
-15.0433,-31.6502,476.125
-63.3153,-98.6319,6244.9
-6.59643,37.1303,-244.928
-54.7445,-73.6386,4031.31
77.4085,-44.995,-3483
-55.2775,71.4194,-3947.88
63.4214,-10.3307,-655.188
-2.15223,-56.4503,121.494
-84.3397,14.6864,-1238.64
-80.331,-10.1451,814.965
88.0994,90.5669,7978.89
-52.1335,24.8227,-1294.09
-5.18475,75.137,-389.566
-45.7138,-99.2595,4537.53
-67.4878,-30.0954,2031.07
-36.8558,58.2726,-2147.68
36.1121,-40.0887,-1447.69
-8.45124,-80.8882,683.605
79.6293,87.085,6934.51
95.9607,73.7106,7073.32
-65.2078,-90.7607,5918.31
15.9193,82.521,1313.68
-64.5297,-98.5914,6362.08
61.0992,-84.6409,-5171.49
-17.2588,35.7775,-617.476
-52.6405,-83.2075,4380.08
54.0042,26.035,1406
97.6981,-31.1384,-3042.16
-87.6475,46.87,-4108.04
4.34668,-57.3592,-249.322
56.3458,-59.2489,-3338.43
-47.8677,-81.4943,3900.94
-20.1135,-16.2142,326.124
2.91236,41.7929,121.716
81.2202,-72.4532,-5884.66
-89.1304,-96.2938,8582.7
-71.2757,31.5899,-2251.59
45.4954,57.3011,2606.94
-51.2584,-38.821,1989.9
-3.37307,-87.3634,294.683
22.2283,96.747,2150.52
-27.8387,50.5695,-1407.79
0.00678439,-74.4376,-0.505014
16.4475,-40.0251,-658.313
-93.1194,26.9859,-2512.91
71.7865,-31.046,-2228.69
-21.9409,78.2043,-1715.87
62.7218,42.9906,2696.44
-50.2406,82.0433,-4121.91
-69.1168,25.3541,-1752.4
-94.2398,28.744,-2708.82
-44.5711,-10.0646,448.591
-30.9471,-65.4486,2025.45
24.3962,76.3951,1863.75
91.8168,-61.5307,-5649.56
43.4746,32.8679,1428.92
-31.3244,-96.1802,3012.79
37.9583,89.099,3382.04
26.424,-12.9415,-341.965
5.03078,-60.0742,-302.22
50.1088,49.284,2469.56
-70.8965,75.5957,-5359.47
-46.1621,96.4512,-4452.39
-23.4194,-64.4232,1508.75
-29.656,-11.9639,354.802
-86.1384,15.6437,-1347.52
19.5265,47.7861,933.095
-94.166,8.24764,-776.648
-89.4185,40.2288,-3597.2
-88.8544,82.3456,-7316.77
40.4165,1.47795,59.7337
-11.6992,-73.8655,864.168
-41.8001,73.7918,-3084.51
80.8906,-99.8505,-8076.96
18.8273,43.8601,825.767
23.7494,-83.664,-1986.97
-56.455,-49.9319,2818.91
66.3449,-7.36011,-488.306
-2.63436,86.9786,-229.133
27.4172,79.7335,2186.07
-8.69823,-70.1127,609.857
85.9871,-8.25898,-710.166
-63.6737,-39.5209,2516.44
-89.8395,-6.33988,569.572
70.6256,86.7161,6124.38
86.5204,-74.954,-6485.05
-23.5892,-94.3542,2225.74
71.0331,-28.2488,-2006.6
26.2234,42.9797,1127.07
-14.0311,-38.7115,543.164
92.4426,92.8976,8587.7
-42.1127,-4.07498,171.609
94.5688,-99.0263,-9364.8
-17.4644,-79.9085,1395.55
1.83159,-95.066,-174.122
-18.6203,-55.8602,1040.13
6.66167,99.1987,660.829
60.1072,69.1284,4155.12
27.053,-91.688,-2480.44
-58.6405,85.0129,-4985.2
-26.7774,-79.2727,2122.71
40.4811,-40.1085,-1623.63
-46.2286,99.5955,-4604.16
71.6278,-18.4124,-1318.84
96.0522,30.0226,2883.74
48.4045,-93.6974,-4535.37
-75.6789,26.617,-2014.35
79.8048,24.7487,1975.07
-73.195,-76.848,5624.89
68.8372,-72.1395,-4965.88
4.04639,-92.5773,-374.604
-83.866,34.4697,-2890.83
37.8363,-31.7061,-1199.64
-56.878,62.7421,-3568.65
-56.5794,8.40541,-475.573
93.6418,-70.4295,-6595.14
88.1753,-63.4214,-5592.2
13.4886,-24.5985,-331.8
92.9857,-45.2916,-4211.47
-20.0684,96.572,-1938.05
7.29408,0.526023,3.83686
-48.4443,40.2727,-1950.98
-97.1254,-90.0975,8750.75
19.8717,-31.6651,-629.24
90.6633,80.6381,7310.92
42.7413,63.6291,2719.59
33.4664,-74.8836,-2506.08
53.1087,-57.9616,-3078.26
-35.3114,63.8468,-2254.52
7.30512,71.9881,525.882
-57.3929,21.5557,-1237.14
-83.2418,28.6122,-2381.73
52.5068,16.9862,891.89
-46.7537,-93.7315,4382.29
-76.1102,24.4606,-1861.7
86.884,-58.6931,-5099.5
47.0052,73.2902,3445.02
4.17644,33.8532,141.386
63.0031,-47.865,-3015.64
-40.6209,-99.8745,4056.99
92.6188,83.509,7734.5
52.9137,-84.1848,-4454.53
-10.4994,-79.6216,835.981
-96.8159,23.2366,-2249.67
92.1659,80.5736,7426.14
39.351,-80.6719,-3174.52
-45.1672,-35.9887,1625.51
52.63,60.4498,3181.48
-22.9788,-16.4232,377.385
-91.0982,-42.1727,3841.85
-9.74296,-76.6034,746.344
-9.34651,70.6352,-660.192
16.2642,-84.214,-1369.67
-61.6657,-5.09113,313.948
-27.7026,-28.2546,782.725
5.85349,16.8792,98.8021
59.3723,-31.8067,-1888.44
61.0933,-32.2778,-1971.95
-88.9134,10.8375,-963.602
17.5805,86.908,1527.88
45.2123,83.5545,3777.69
81.6694,20.9148,1708.1
5.55241,11.4882,63.7872
95.6662,54.6335,5226.58
-78.7468,55.6857,-4385.07
-65.8924,-10.5299,693.84
-57.9081,37.9166,-2195.68
75.4619,-41.9276,-3163.94
-83.5979,-40.3014,3369.11
34.4724,-34.248,-1180.61
-44.3776,-63.113,2800.8
-0.496715,-44.8102,22.2579
46.2021,-84.6755,-3912.18
32.8066,-52.488,-1721.95
-2.14415,-42.782,91.731
44.5537,89.0614,3968.02
83.4154,16.6852,1391.81
-7.47794,63.6601,-476.046
36.6653,-63.2872,-2320.44
64.1838,-14.2231,-912.895
-62.2029,-43.6405,2714.57
-46.4946,3.84139,-178.604
-53.126,-75.2867,3999.68
-75.2618,16.6552,-1253.5
46.9519,-35.6934,-1675.87
-93.0699,-74.555,6938.83
82.9389,-1.29127,-107.096
-9.28544,-92.3902,857.883
45.7274,5.61362,256.696
-59.5838,-77.9852,4646.66
-23.3224,67.4324,-1572.69
73.0589,20.5693,1502.77
45.5073,-76.9688,-3502.64
17.6252,33.3931,588.561
-59.8574,76.0309,-4551.02
-61.0007,-37.3045,2275.6
24.1114,27.67,667.162
39.8769,-77.5977,-3094.36
69.8929,6.56943,459.156
-5.73564,96.2195,-551.881
48.0757,-76.3988,-3672.92
51.3078,-80.9502,-4153.38
-94.5059,-19.2748,1821.58
98.7156,-65.0232,-6418.81
34.5289,-65.3208,-2255.45
44.9574,1.07073,48.1374
35.9943,-59.4254,-2138.98
49.1257,99.1238,4869.52
33.1301,-1.304,-43.2016
84.6348,-96.8296,-8195.16
45.9847,77.7493,3575.28
-87.6651,-9.98717,875.526
-59.0561,13.3036,-785.661
29.9086,-39.4754,-1180.65
-8.00367,-44.1321,353.219
-26.1218,-68.092,1778.68
77.1119,-97.9979,-7556.8
76.4818,14.3358,1096.43
-33.6684,44.6114,-1502
1.55043,-0.178267,-0.276391
-77.9715,-22.0968,1722.92
-51.7871,-96.8608,5016.14
-27.9801,-82.0356,2295.36
-48.634,-81.4967,3963.51
-79.8117,-60.1977,4804.48
99.9698,-99.5632,-9953.32
27.7345,-71.7513,-1989.99
84.1256,-81.2734,-6837.18
91.0126,22.1853,2019.14
-99.7464,78.8014,-7860.16
4.34236,-47.4661,-206.115
53.4558,85.3331,4561.55
-3.26183,-36.8893,120.327
57.789,36.3571,2101.04
77.7505,38.5028,2993.61
-51.2943,86.3318,-4428.33
-79.0329,-46.4115,3668.03
4.03892,13.1484,53.1054
-96.9379,56.1145,-5439.63
-27.6785,-18.7163,518.04
61.8739,-24.1433,-1493.84
-90.555,-64.712,5860
91.1806,-85.9189,-7834.14
-29.0138,0.635834,-18.4479
-1.34384,-99.208,133.319
0.232547,-23.2455,-5.40566
94.4159,-68.1682,-6436.16
-29.1692,-16.1037,469.732
-21.8613,33.1662,-725.055
-56.8974,-55.7857,3174.06
45.8422,0.058103,2.66357
-16.9689,-66.1594,1122.65
-62.4946,-97.8897,6117.57
-81.7147,11.3677,-928.912
78.3746,-42.567,-3336.18
-34.4506,-76.8789,2648.52
-22.2738,-92.5557,2061.57
83.5201,34.6223,2891.66
98.1498,76.5646,7514.8
-5.40188,3.93701,-21.2672
-61.8848,-7.59213,469.838
80.6056,-89.8293,-7240.74
72.7114,-31.8104,-2312.98
79.9026,88.176,7045.49
34.173,32.8848,1123.77
-9.44913,67.108,-634.113
92.3226,55.0164,5079.25
24.3873,21.3586,520.879
69.894,8.24075,575.979
60.772,1.77705,107.995
-87.5111,-23.2106,2031.19
-11.1118,-71.6766,796.456
-79.5007,7.09299,-563.898
-82.9713,-39.411,3269.98
48.9194,92.8864,4543.95
43.5741,98.5251,4293.14
39.6676,-41.2411,-1635.94
34.4105,40.4314,1391.26
-25.6546,-96.4572,2474.57
40.64,-95.66,-3887.62
26.2376,-67.2767,-1765.18
13.1207,0.782605,10.2683
-97.2973,-27.4268,2668.56
20.2182,69.7213,1409.64
77.7284,-3.23001,-251.063
45.6845,-36.7091,-1677.04
-31.5627,-61.1073,1928.71
12.3896,-37.0872,-459.496
-83.1258,37.0012,-3075.76
41.5506,-28.0015,-1163.48
-84.6553,-14.7405,1247.86
-11.5329,33.7342,-389.053
-36.9167,36.5199,-1348.19
74.2977,-52.5028,-3900.84
95.7839,-22.7264,-2176.82
-46.5483,-15.6978,730.704
-81.1205,-74.8588,6072.59
-17.1132,52.4889,-898.253
80.0624,32.9636,2639.15
-78.9561,34.404,-2716.4
27.0856,61.1528,1656.36
65.0497,73.6406,4790.3
-17.1737,39.5729,-679.613
-46.3499,99.8673,-4628.84
-64.9332,-97.9771,6361.96
-70.2383,55.1745,-3875.36
-10.6433,-10.5,111.754
91.0046,83.927,7637.74
-37.7611,-58.1884,2197.25
69.6964,81.2038,5659.62
8.31938,25.8847,215.345
-48.6171,60.1605,-2924.83
26.4245,0.702702,18.5685
-87.9783,83.187,-7318.65
23.0903,-61.4618,-1419.17
21.2772,35.4927,755.185
5.15407,43.6203,224.822
16.2908,89.5539,1458.9
-89.2606,-78.7509,7029.35
-65.2657,38.0342,-2482.33
29.1192,78.4118,2283.29
46.5755,1.6711,77.8322
98.3664,-46.7784,-4601.42
66.6383,-14.6419,-975.713
29.747,45.4537,1352.11
26.7508,-71.8985,-1923.34
-11.4098,12.2877,-140.2
69.8088,-11.2709,-786.804
83.7495,-11.9252,-998.725
9.75597,59.2571,578.111
16.6135,92.0436,1529.17
32.0672,4.54189,145.646
-95.2816,-17.2534,1643.93
-40.1503,49.6211,-1992.3
-58.3445,-58.956,3439.76
-62.0962,-74.8769,4649.57
-37.7986,77.1844,-2917.46
54.9857,47.0502,2587.09
59.4674,-46.1164,-2742.42
77.4883,-72.5393,-5620.95
-32.7309,17.3496,-567.868
-79.419,46.026,-3655.34
-22.5508,56.8811,-1282.71
-1.42074,-63.8251,90.679
46.9524,-49.5712,-2327.49
-1.83794,-84.8933,156.029
23.5733,33.1716,781.964
-24.2652,90.8846,-2205.33
74.8338,41.5882,3112.2
42.7304,-49.5197,-2116
31.363,-60.3587,-1893.03
-71.1994,99.8936,-7112.36
24.4752,-13.8024,-337.817
-42.3671,20.7841,-880.561
-90.0813,-81.0638,7302.33
-93.4287,-0.166034,15.5123
20.1213,-87.504,-1760.7
44.2449,-53.921,-2385.73
37.0403,96.3794,3569.92
38.2212,76.6386,2929.22
89.6397,-2.64979,-237.527
40.465,70.3939,2848.49
-28.6782,-47.7205,1368.54
89.3197,45.2607,4042.67
-56.0636,-10.1833,570.913
59.2904,9.4126,558.076
29.9904,50.7536,1522.12
24.4018,8.01586,195.602
49.9229,45.5126,2272.12
25.9745,-28.0421,-728.379
-18.8376,94.0877,-1772.38
-77.5228,-46.299,3589.23
-1.51965,67.3459,-102.342
-67.2649,-44.6091,3000.62
-86.8404,41.1971,-3577.57
-52.3581,-22.2651,1165.76
-11.2597,78.2628,-881.216
-17.7339,-70.955,1258.31
4.86299,92.5916,450.272
21.5371,96.6774,2082.15
68.2215,-92.8068,-6331.42
31.6799,-42.6466,-1351.04
11.9234,-44.131,-526.19
-30.2259,84.6337,-2558.13
-58.6714,74.8218,-4389.9
-93.9084,-81.8247,7684.03
70.935,26.1112,1852.2
49.4472,-58.1165,-2873.7
7.41669,47.4438,351.876
25.4628,-5.66025,-144.126
91.9568,35.2315,3239.77
81.5502,45.9541,3747.56
47.0927,-83.9963,-3955.62
-28.1071,71.6739,-2014.54
-53.4792,-76.8988,4112.49
-34.7788,-55.9124,1944.57
85.0576,73.5933,6259.67
-0.0633548,-87.7312,5.55819
42.9125,24.6823,1059.18
94.1109,11.7906,1109.63
-32.7213,3.80434,-124.483
95.8527,39.2725,3764.37
34.3952,-51.8637,-1783.86
48.7205,50.0544,2438.67
-36.5422,-3.25723,119.027
-41.0793,-48.259,1982.45
-94.8208,-42.9577,4073.28
10.794,-99.6798,-1075.94
-43.3562,76.2821,-3307.3
18.7297,21.5726,404.048
-19.3271,35.2944,-682.14
-62.0134,63.7494,-3953.32
-76.6622,31.2003,-2391.88
-31.7701,49.5026,-1572.7
9.95291,-9.52939,-94.8452
-66.1155,27.3643,-1809.2
94.954,65.1207,6183.47
-87.9984,-24.7541,2178.32
85.1166,0.608748,51.8146
32.4224,82.5199,2675.49
74.7589,0.364075,27.2178
-12.4707,-32.0615,399.83
43.8039,-42.6026,-1866.16
-50.0225,-28.75,1438.15
-64.557,39.024,-2519.27
23.2481,-3.42429,-79.6084
-21.9348,81.8125,-1794.54
-94.1752,53.8215,-5068.66
80.3819,-10.7291,-862.424
10.1381,88.8927,901.203
-57.5445,4.02697,-231.73
-5.05577,-48.3215,244.302
63.7186,79.9201,5092.4
56.3865,-60.9282,-3435.53
-82.6503,21.0889,-1743
-88.581,34.5652,-3061.82
6.08484,32.5571,198.105
18.0342,-15.4595,-278.799
-59.8246,-38.8596,2324.76
4.90011,30.3736,148.834
55.8966,53.4341,2986.79
94.5377,-42.8317,-4049.21
-85.7779,-30.8686,2647.84
48.6589,-12.3777,-602.284
63.5577,9.86527,627.014
85.9583,89.5727,7699.52
-86.1391,-8.71731,750.901
21.9378,-48.8255,-1071.12
-18.5846,35.5363,-660.43
-54.6532,20.3963,-1114.72
39.4896,-81.9007,-3234.22
-0.494137,-47.384,23.4142
44.8773,-62.0889,-2786.38
78.4476,-13.8117,-1083.5
-60.3994,-12.3956,748.689
-18.2512,-14.2162,259.464
17.1123,4.23475,72.4661
-70.0446,-86.8842,6085.77
45.8831,11.9435,548.004
-28.1998,61.6716,-1739.13
-22.3883,59.193,-1325.23
-38.8488,-85.4309,3318.89
86.5279,-21.0898,-1824.85
58.5385,-44.1712,-2585.71
29.273,74.6622,2185.59
-91.6712,66.1272,-6061.96
14.2666,21.4944,306.651
4.6316,74.895,346.884
-91.3133,-47.7943,4364.26
75.1525,50.4691,3792.88
-96.471,3.40126,-328.123
5.91454,-19.8236,-117.247
-40.5213,36.345,-1472.75
-58.4419,59.7897,-3494.22
60.6074,-16.9477,-1027.16
-43.2904,-43.2244,1871.2
-3.54174,43.9158,-155.538
-28.2263,22.0087,-621.222
-23.5031,-39.0954,918.863
-95.0281,-99.2172,9428.42
-54.5585,-18.7187,1021.27
70.2522,59.6968,4193.84
-46.5669,-51.0919,2379.19
-54.5356,-32.1525,1753.46
-0.360256,-12.2664,4.41906
-56.3454,-73.9097,4164.47
-97.4844,-69.2074,6746.64
41.0713,-51.2723,-2105.82
-6.27964,18.2602,-114.668
77.3682,77.771,6017
49.1467,-92.9686,-4569.1
15.0141,57.3167,860.558
-96.5424,9.93692,-959.334
71.5528,-5.17958,-370.614
-99.1788,-97.7973,9699.42
-16.6728,-68.9983,1150.39
32.8901,41.7599,1373.49
-64.424,77.7067,-5006.18
-11.6184,-71.4308,829.914
52.8503,57.9949,3065.05
27.8591,70.6931,1969.45
47.4746,76.4411,3629.01
-13.2224,49.5194,-654.765
99.9503,44.9862,4496.39
-77.1632,3.66375,-282.706
17.4696,-65.1579,-1138.28
92.5783,-64.884,-6006.86
-64.4884,83.0334,-5354.69
-6.95891,-87.3623,607.947
19.6375,20.3653,399.923
-87.0998,94.5045,-8231.33
8.80599,11.9591,105.312
4.02308,22.1464,89.0966
-47.14,-42.5517,2005.89
2.26782,61.3372,139.102
-90.0271,20.6808,-1861.84
61.3556,-68.6165,-4210.01
-96.9955,-37.4573,3633.19
17.6287,-72.3434,-1275.32
-14.7755,10.4643,-154.616
19.7766,-45.1177,-892.275
-19.9941,55.6678,-1113.03
88.2429,72.3761,6386.68
12.8567,-17.9414,-230.668
-33.4087,-75.0087,2505.94
-78.6898,37.6715,-2964.36
-48.0411,-49.0677,2357.27
99.639,-62.4148,-6218.95
-70.388,-80.263,5649.55
15.9611,25.5728,408.169
-26.9544,7.08267,-190.909
57.6799,63.6208,3669.64
91.5824,64.8536,5939.45
12.9683,-64.0686,-830.86
-80.0473,-89.0976,7132.02
33.3052,61.5073,2048.51
1.73679,-89.0572,-154.674
7.09411,87.1499,618.251
19.5226,61.8855,1208.17
60.0305,86.4258,5188.19
54.0458,49.5401,2677.43
-53.1795,-88.015,4680.59
3.51989,-75.1132,-264.39
92.4392,-42.015,-3883.84
70.5888,-22.4751,-1586.49
-35.3612,87.0317,-3077.54
-27.3355,-21.9424,599.807
-78.7816,34.0893,-2685.61
-42.2321,17.1208,-723.049
18.2703,43.8399,800.971
